,gene_pair,A1,A2,ols_p,ols_coef,n_A2_lost,A2_lost_mean_quant_A1,A2_other_mean_quant_A1,p_adj,compensation,collateral_loss,sorted_gene_pair,bronze_standard_SL,strict_comb_hit,lenient_comb_hit,in_PC_CORUM,in_PC_CORUM_essential,in_PC_CORUM_both,in_PC_EBI,in_PC_humap,closest_pair,famsize2,other_dir_comp,other_dir_cl,dataset,FDR_threshold
4141,ATXN2L_ATXN2,ATXN2L,ATXN2,0.5275979965047533,0.021032260446601156,33,25.822165669824862,25.718111465714063,0.7008047827954966,False,False,ATXN2_ATXN2L,False,False,False,False,False,False,False,True,True,True,,,pancan,0.05
4142,TAPBPL_TAPBP,TAPBPL,TAPBP,0.8302461895459465,-0.017128895455323978,46,23.446484080114715,23.310313067369325,0.9077685961197252,False,False,TAPBP_TAPBPL,False,,,False,False,False,True,False,True,True,False,False,pancan,0.05
4143,RMDN2_RMDN3,RMDN2,RMDN3,0.17492587212451638,-0.05767506503204423,112,22.912779588007442,22.79467615406142,0.3537234988334621,False,False,RMDN2_RMDN3,False,,,False,False,False,False,False,True,False,,,pancan,0.05
4144,SEC23B_SEC23A,SEC23B,SEC23A,4.984563830537243e-07,0.1691309517067802,92,25.921831606916978,26.07787155118847,2.2769487577894124e-05,True,False,SEC23A_SEC23B,,True,True,False,False,False,False,True,True,True,,,pancan,0.05
4145,RBPMS2_RBPMS,RBPMS2,RBPMS,0.1406869022553908,-0.09174030264147069,107,18.945137082512392,19.62312918609519,0.3055432006071097,False,False,RBPMS_RBPMS2,,False,False,False,False,False,False,True,True,True,,,pancan,0.05
4146,PACSIN1_PACSIN2,PACSIN1,PACSIN2,0.8759740038124959,0.013941814582946854,67,23.707708479533885,22.61460413647176,0.9346316449596377,False,False,PACSIN1_PACSIN2,,False,False,False,False,False,False,True,True,False,False,False,pancan,0.05
4147,PACSIN3_PACSIN2,PACSIN3,PACSIN2,0.03745618513825195,-0.10581165709103191,92,24.26848472526471,24.51152636307665,0.12203983859595928,False,False,PACSIN2_PACSIN3,,False,False,False,False,False,False,True,True,False,False,False,pancan,0.05
4148,PACSIN1_PACSIN3,PACSIN1,PACSIN3,0.1054294325743905,-0.1842183734513701,38,22.937715379008154,22.721109833704254,0.2536080294891078,False,False,PACSIN1_PACSIN3,,False,False,False,False,False,False,True,False,False,False,False,pancan,0.05
4149,PACSIN2_PACSIN3,PACSIN2,PACSIN3,0.43712017847879603,-0.02712064692701771,49,26.62766043714184,26.632059777667248,0.6249655634714054,False,False,PACSIN2_PACSIN3,,False,False,False,False,False,False,True,True,False,False,False,pancan,0.05
4150,PACSIN3_PACSIN1,PACSIN3,PACSIN1,0.6083731153203449,0.03562821271368234,45,24.51136676216681,24.482549519073718,0.7664226119093589,False,False,PACSIN1_PACSIN3,,False,False,False,False,False,False,True,False,False,False,False,pancan,0.05
4151,PACSIN2_PACSIN1,PACSIN2,PACSIN1,0.1807593626319366,0.049202270921708514,45,26.665555690709677,26.62811206803433,0.360256879800474,False,False,PACSIN1_PACSIN2,,False,False,False,False,False,False,True,True,False,False,False,pancan,0.05
4152,VTI1B_VTI1A,VTI1B,VTI1A,0.8651696147004707,-0.004955682069967875,144,24.163649436503082,24.13636421962959,0.928375569638654,False,False,VTI1A_VTI1B,,,,True,False,True,False,True,True,True,True,False,pancan,0.05
4153,FLOT2_FLOT1,FLOT2,FLOT1,0.008023966845171055,-0.1412726241566009,48,26.285153269884052,26.429329503771044,0.039579675599300874,False,True,FLOT1_FLOT2,False,False,False,True,False,False,False,True,True,True,False,False,pancan,0.05
4154,UBE2M_UBE2F,UBE2M,UBE2F,0.03136854533233455,0.06754199284081919,48,26.898306942800513,26.786936728464994,0.1074149288441561,False,False,UBE2F_UBE2M,,,,False,False,False,False,True,True,True,False,False,pancan,0.05
4155,UBE2F_UBE2M,UBE2F,UBE2M,0.6201555291105333,0.019693185818651725,44,22.82170362045319,22.3730638828408,0.7735963241032064,False,False,UBE2F_UBE2M,,,,False,False,False,False,True,True,True,False,False,pancan,0.05
4156,HABP4_SERBP1,HABP4,SERBP1,0.18676356228042088,0.06571935090319389,52,24.485087327955537,24.236659572194874,0.3668106460771873,False,False,HABP4_SERBP1,False,,,False,False,False,False,True,True,True,True,False,pancan,0.05
4157,STARD3NL_STARD3,STARD3NL,STARD3,0.38612586159362927,-0.07658202724335883,23,22.05776532086552,21.202552515475787,0.576601155854756,False,False,STARD3_STARD3NL,,,,False,False,False,False,False,True,False,,,pancan,0.05
4158,MAPK1_MAPK7,MAPK1,MAPK7,0.9881400803601845,-0.0003282222466571283,145,26.901742361630085,27.07421638523569,0.9938497831029676,False,False,MAPK1_MAPK7,,,,True,False,False,False,True,False,False,False,False,pancan,0.05
4159,MAPK3_MAPK7,MAPK3,MAPK7,0.24551387433871502,-0.027259474678080778,145,25.845188185592566,25.839108360776326,0.4350551466503448,False,False,MAPK3_MAPK7,,,,True,False,False,False,True,False,False,,,pancan,0.05
4160,MAPK7_MAPK1,MAPK7,MAPK1,0.20170257390952465,0.04482711779238922,65,22.966909258592846,22.92520906223517,0.38391540076043407,False,False,MAPK1_MAPK7,,,,True,False,False,False,True,False,False,False,False,pancan,0.05
4161,MAPK3_MAPK1,MAPK3,MAPK1,0.8534525434542747,0.005676864739758154,75,25.98868714427667,25.834332866176094,0.9209347105199155,False,False,MAPK1_MAPK3,,True,True,True,False,False,False,True,True,False,,,pancan,0.05
4162,UCK2_UCK1,UCK2,UCK1,2.1598029561040302e-06,0.2272839550684172,73,22.85899073523343,22.624423297053895,6.851374932974452e-05,True,False,UCK1_UCK2,,False,False,False,False,False,False,True,True,False,,,pancan,0.05
4163,SH3PXD2A_SH3PXD2B,SH3PXD2A,SH3PXD2B,0.47307128093031137,-0.03687351989156165,71,23.75941132924207,23.386563839138528,0.6549696483578672,False,False,SH3PXD2A_SH3PXD2B,False,,,False,False,False,False,True,True,False,False,False,pancan,0.05
4164,SH3PXD2B_SH3PXD2A,SH3PXD2B,SH3PXD2A,0.7565301348556197,0.013101433849859567,145,26.179272124549417,25.8509929726501,0.8650387123956123,False,False,SH3PXD2A_SH3PXD2B,False,,,False,False,False,False,True,True,False,False,False,pancan,0.05
4165,MVB12A_MVB12B,MVB12A,MVB12B,0.597669580382713,0.01712347279978499,77,23.370953665635092,23.350276102947944,0.7587978441323604,False,False,MVB12A_MVB12B,False,False,False,False,False,False,False,True,True,True,,,pancan,0.05
4166,ALDH9A1_ALDH6A1,ALDH9A1,ALDH6A1,0.18910972090144998,-0.044441399321500846,115,27.774684336369017,27.899204855554096,0.3694253815317713,False,False,ALDH6A1_ALDH9A1,False,,,False,False,False,False,True,False,False,,,pancan,0.05
4167,ACBD3_TMED8,ACBD3,TMED8,0.032476862561067375,0.04975955415416318,110,25.494216115002704,25.83724277309742,0.10993566264542089,False,False,ACBD3_TMED8,,False,False,False,False,False,False,False,True,True,,,pancan,0.05
4168,ZDHHC17_ZDHHC13,ZDHHC17,ZDHHC13,0.02815185986823105,-0.10003075869355864,59,22.818057843355984,22.56297669508823,0.09881707562342365,False,False,ZDHHC13_ZDHHC17,False,False,False,False,False,False,False,False,True,True,False,False,pancan,0.05
4169,GNPDA2_GNPDA1,GNPDA2,GNPDA1,0.0020882149549686945,-0.13696275383117876,76,24.287663381520215,24.49265413763699,0.014743378538326116,False,True,GNPDA1_GNPDA2,False,False,False,False,False,False,False,True,True,True,False,False,pancan,0.05
4170,ABRAXAS1_ABRAXAS2,ABRAXAS1,ABRAXAS2,0.10683541810776723,0.07459502062624063,145,22.192838660623384,22.513497403427277,0.2553763421853902,False,False,ABRAXAS1_ABRAXAS2,False,,,False,False,False,True,True,True,True,,,pancan,0.05
4171,TNPO2_TNPO1,TNPO2,TNPO1,6.076483145991054e-20,0.26330746201488386,95,25.198341296440315,24.754067967364765,9.252458336962378e-17,True,False,TNPO1_TNPO2,,False,True,True,True,False,False,True,True,True,True,False,pancan,0.05
4172,CEP250_CROCC,CEP250,CROCC,0.14414558570329525,-0.04692504961629717,62,23.123794562226866,23.749542802661967,0.3098621343494836,False,False,CEP250_CROCC,False,,,False,False,False,False,True,True,False,,,pancan,0.05
4173,LRRFIP2_LRRFIP1,LRRFIP2,LRRFIP1,0.8040231360575094,-0.008505096999705801,48,24.469847541527628,24.293140271009054,0.8925526383480623,False,False,LRRFIP1_LRRFIP2,False,,,False,False,False,False,True,True,True,False,True,pancan,0.05
4174,RUNX3_RUNX1,RUNX3,RUNX1,0.007030116392694416,-0.185889680878133,55,21.637481610244983,21.24704802774298,0.036204703136221074,False,True,RUNX1_RUNX3,,,,True,False,False,False,False,False,False,False,False,pancan,0.05
4175,RUNX2_RUNX1,RUNX2,RUNX1,0.8673248327039503,0.010278736160904217,54,20.75852973346836,20.28464639665623,0.9295702965999458,False,False,RUNX1_RUNX2,False,,,True,False,False,False,False,True,False,,,pancan,0.05
4176,RUNX1_RUNX3,RUNX1,RUNX3,0.7573478836155016,0.012982498294803704,72,22.43779265743287,22.488440866638445,0.8654039235468839,False,False,RUNX1_RUNX3,,,,True,False,False,False,False,False,False,False,True,pancan,0.05
4177,RUNX2_RUNX3,RUNX2,RUNX3,0.24916259278375627,0.07311688288677926,48,20.479907933910834,20.313890535408625,0.4380939207196785,False,False,RUNX2_RUNX3,,,,True,False,False,False,False,True,False,,,pancan,0.05
4178,ATP6V1G2_ATP6V1G1,ATP6V1G2,ATP6V1G1,0.47326780823678327,-0.06219219230812733,74,20.27982061771541,20.555504859268005,0.6549696483578672,False,False,ATP6V1G1_ATP6V1G2,,False,False,False,False,False,False,True,True,False,,,pancan,0.05
4179,KATNA1_KATNAL1,KATNA1,KATNAL1,3.365573836064882e-07,0.14840174747584411,118,22.328883222377744,22.011571591846085,1.679714407907175e-05,True,False,KATNA1_KATNAL1,True,False,True,False,False,False,False,True,True,False,False,False,pancan,0.05
4180,VPS4B_KATNAL1,VPS4B,KATNAL1,0.9789026232389562,0.0005651357133902302,118,26.30196214805263,26.12016388997193,0.9884233384075048,False,False,KATNAL1_VPS4B,False,False,False,False,False,False,True,True,False,False,False,False,pancan,0.05
4181,VPS4A_KATNAL1,VPS4A,KATNAL1,0.9019414828280647,-0.004279067691850602,118,24.473564008365386,24.45407482472715,0.9480139653839391,False,False,KATNAL1_VPS4A,False,,,False,False,False,True,True,False,False,False,False,pancan,0.05
4182,KATNA1_VPS4B,KATNA1,VPS4B,0.05808792721877254,0.04976039117470776,163,21.72523590270654,22.04163455246072,0.16656977497511172,False,False,KATNA1_VPS4B,False,,,False,False,False,True,True,False,False,False,False,pancan,0.05
4183,VPS4A_VPS4B,VPS4A,VPS4B,0.8452401768755792,0.005756841551139244,179,24.312048226808873,24.456633313172436,0.9173887379911931,False,False,VPS4A_VPS4B,True,False,True,False,False,False,True,True,True,False,False,False,pancan,0.05
4184,KATNAL1_VPS4B,KATNAL1,VPS4B,0.7501961073176895,0.010036243688696309,136,22.875512040913552,22.830050876050883,0.8612454933971363,False,False,KATNAL1_VPS4B,False,False,False,False,False,False,True,True,False,False,False,False,pancan,0.05
4185,KATNA1_VPS4A,KATNA1,VPS4A,0.29253130411071426,-0.04605872890037534,46,22.12282240702838,21.954413475203125,0.48627474424226447,False,False,KATNA1_VPS4A,,,,False,False,False,True,True,False,False,False,False,pancan,0.05
4186,VPS4B_VPS4A,VPS4B,VPS4A,0.5084535168372994,-0.02024311130042583,48,26.39626550996837,26.09379684792028,0.6861493840215019,False,False,VPS4A_VPS4B,True,False,True,False,False,False,True,True,True,False,False,False,pancan,0.05
4187,KATNAL1_VPS4A,KATNAL1,VPS4A,0.03251324031003093,-0.11093744152441476,44,23.806357902918194,22.75740444419971,0.10993566264542089,False,False,KATNAL1_VPS4A,False,,,False,False,False,True,True,False,False,False,False,pancan,0.05
4188,VPS4B_KATNA1,VPS4B,KATNA1,0.5704098087697926,-0.012406131222233996,102,26.104528446138676,26.117803173918617,0.7377214061326197,False,False,KATNA1_VPS4B,False,,,False,False,False,True,True,False,False,False,False,pancan,0.05
4189,VPS4A_KATNA1,VPS4A,KATNA1,0.2016786687906526,0.04554207090804244,102,24.59571466366332,24.409603388275375,0.38391540076043407,False,False,KATNA1_VPS4A,,,,False,False,False,True,True,False,False,False,False,pancan,0.05
4190,KATNAL1_KATNA1,KATNAL1,KATNA1,0.3689654907087959,0.03239212313318518,92,23.64470535111932,22.764480560849083,0.5606900737051829,False,False,KATNA1_KATNAL1,True,False,True,False,False,False,False,True,True,False,True,False,pancan,0.05
4191,STX6_STX10,STX6,STX10,0.0032699718824660408,0.12146622349886915,53,23.76381180354962,23.45690568294207,0.020603078012558448,True,False,STX10_STX6,,False,False,True,False,False,False,True,True,True,,,pancan,0.05
4192,STAMBP_STAMBPL1,STAMBP,STAMBPL1,0.2669544992638859,-0.02691382440400636,145,24.889431853695733,24.649374416475148,0.45871119640852626,False,False,STAMBP_STAMBPL1,False,False,False,True,False,False,False,True,True,True,,,pancan,0.05
4193,MCU_MCUB,MCU,MCUB,0.6825273449276089,0.02057406639698456,85,24.56508767618982,24.60635859838875,0.8163931006869036,False,False,MCU_MCUB,False,,,False,False,False,True,True,True,True,False,False,pancan,0.05
4194,AARS1_AARS2,AARS1,AARS2,0.010228229990736826,0.11444722825595341,36,27.654405530059012,27.55959731970977,0.04709934939282845,True,False,AARS1_AARS2,,False,False,False,False,False,False,False,True,True,False,False,pancan,0.05
4195,PTGR2_PTGR1,PTGR2,PTGR1,0.8299044096757826,0.011711106778371385,84,24.747063990052,24.56995661297279,0.9077685961197252,False,False,PTGR1_PTGR2,,,,False,False,False,False,False,True,True,False,False,pancan,0.05
4196,CIAO3_NARF,CIAO3,NARF,0.294450464412786,0.04050958759830303,37,23.428763269992157,23.43397170787729,0.4876902543283562,False,False,CIAO3_NARF,False,False,False,False,False,False,False,False,True,True,False,False,pancan,0.05
4197,DDAH2_DDAH1,DDAH2,DDAH1,0.48912235810095483,-0.03367842767241533,64,27.04725012516388,27.062543657325275,0.6703187138509465,False,False,DDAH1_DDAH2,,False,False,False,False,False,False,True,True,True,False,False,pancan,0.05
4198,STT3A_STT3B,STT3A,STT3B,0.5808597832069526,0.02490465101790859,197,26.238387944490675,26.5197125532088,0.744282605803467,False,False,STT3A_STT3B,,False,True,True,True,False,True,True,True,True,False,False,pancan,0.05
4199,MTRF1_MTRF1L,MTRF1,MTRF1L,0.0028428550639479733,0.14937519081965125,72,21.088802019424527,20.674809983275,0.01849880617110305,True,False,MTRF1_MTRF1L,,,,False,False,False,False,False,True,True,,,pancan,0.05
4200,EIF5A2_EIF5A,EIF5A2,EIF5A,0.8032109953546229,0.015656877268916958,117,21.39819701711747,21.59831296696535,0.8925526383480623,False,False,EIF5A_EIF5A2,,,,False,False,False,False,True,True,False,,,pancan,0.05
4201,TLK1_TLK2,TLK1,TLK2,0.4712325371932641,0.04204312127203397,30,21.71175886139401,21.659744079909323,0.6540839349434306,False,False,TLK1_TLK2,,True,True,False,False,False,False,True,True,True,,,pancan,0.05
4202,GSK3B_GSK3A,GSK3B,GSK3A,0.039442215437658266,0.07881691258369838,49,24.246667541202356,23.960966129590773,0.12697113468585128,False,False,GSK3A_GSK3B,,True,True,True,False,False,True,False,True,True,False,False,pancan,0.05
4203,ZNRF2_ZNRF1,ZNRF2,ZNRF1,0.37933935103183103,-0.04260805335757693,53,23.271664596885852,23.12433432951508,0.5718885001694404,False,False,ZNRF1_ZNRF2,,False,False,False,False,False,False,True,True,True,,,pancan,0.05
4204,AK4_AK3,AK4,AK3,0.00057971251076715,0.18462236248882063,170,26.102060745046806,26.041032286233964,0.005575003682493349,True,False,AK3_AK4,False,False,False,False,False,False,False,True,True,True,,,pancan,0.05
4205,BZW2_BZW1,BZW2,BZW1,0.02199231514056776,0.17328876990936437,22,26.036175081476383,25.585911606496005,0.08261586806094863,False,False,BZW1_BZW2,False,False,False,True,True,False,False,True,True,True,,,pancan,0.05
4206,FXR1_FXR2,FXR1,FXR2,5.95741303164006e-06,0.09599635979403273,160,25.731310867228423,25.566699258591264,0.0001505288522110753,True,False,FXR1_FXR2,False,False,False,True,False,False,False,True,True,False,,,pancan,0.05
4207,MBNL1_MBNL2,MBNL1,MBNL2,0.012256264935768386,0.06731663098617247,97,25.942747203189864,25.845534329936932,0.053678445087813983,False,False,MBNL1_MBNL2,False,False,False,False,False,False,False,True,True,False,False,False,pancan,0.05
4208,MBNL2_MBNL1,MBNL2,MBNL1,0.020001048069329418,0.18412578521899767,23,23.16936572356355,22.742661020572307,0.07697117740581026,False,False,MBNL1_MBNL2,False,False,False,False,False,False,False,True,True,False,False,False,pancan,0.05
4209,MECOM_PRDM16,MECOM,PRDM16,0.2477264992368234,-0.09965134215454716,36,22.748998718945494,22.471078934838076,0.4369168527080345,False,False,MECOM_PRDM16,False,False,False,False,False,False,False,True,True,True,,,pancan,0.05
4210,MBOAT7_MBOAT1,MBOAT7,MBOAT1,0.7666498704227118,0.019794700379808683,51,24.342006526241935,24.419540899581946,0.8709359105359077,False,False,MBOAT1_MBOAT7,False,,,False,False,False,False,False,False,False,False,False,pancan,0.05
4211,LPCAT3_MBOAT1,LPCAT3,MBOAT1,0.3913890676980806,0.0648570689194389,51,24.00501809225767,23.877328161865815,0.5810416838624739,False,False,LPCAT3_MBOAT1,True,,,False,False,False,False,False,True,False,False,False,pancan,0.05
4212,MBOAT2_MBOAT1,MBOAT2,MBOAT1,0.05605524112459135,0.1705461847734924,49,23.290157906995972,22.832610499186416,0.16216614405138272,False,False,MBOAT1_MBOAT2,False,False,False,False,False,False,False,False,True,False,,,pancan,0.05
4213,MBOAT1_MBOAT7,MBOAT1,MBOAT7,0.04676461737787636,0.21474993095611916,35,21.35143298519816,20.57322186605617,0.14269924661465544,False,False,MBOAT1_MBOAT7,False,,,False,False,False,False,False,False,False,False,False,pancan,0.05
4214,MBOAT2_MBOAT7,MBOAT2,MBOAT7,0.002616286636170903,0.28475543240614165,47,23.71572462026508,22.761494504257843,0.017523749785965815,True,False,MBOAT2_MBOAT7,False,,,False,False,False,False,False,True,False,,,pancan,0.05
4215,MBOAT1_LPCAT3,MBOAT1,LPCAT3,0.2481311587474488,0.14181269228397358,28,20.539553711500506,20.56776865764722,0.43722330115903846,False,False,LPCAT3_MBOAT1,True,,,False,False,False,False,False,True,False,False,False,pancan,0.05
4216,MBOAT2_LPCAT3,MBOAT2,LPCAT3,0.010375185121702442,0.2744448928662876,33,23.777918215866915,22.814067871145433,0.047346499136799954,True,False,LPCAT3_MBOAT2,False,,,False,False,False,False,False,False,False,,,pancan,0.05
4217,BTD_VNN1,BTD,VNN1,0.09814103033418133,-0.07142128118058512,90,24.1959725538316,23.962348565115885,0.24115558180018307,False,False,BTD_VNN1,,False,False,False,False,False,False,False,True,False,False,False,pancan,0.05
4218,VNN2_BTD,VNN2,BTD,0.22766175246707762,-0.1167751791945438,148,21.813776204033104,21.88946382333447,0.4164833341087748,False,False,BTD_VNN2,,False,False,False,False,False,False,False,False,False,False,False,pancan,0.05
4219,VNN1_BTD,VNN1,BTD,0.32623891731559085,-0.08717410122307698,188,22.23027565841705,22.055947546681104,0.5189236830336944,False,False,BTD_VNN1,,False,False,False,False,False,False,False,True,False,False,False,pancan,0.05
4220,BTD_VNN2,BTD,VNN2,0.09842425283928449,-0.07140174369854302,90,24.1959725538316,23.963876298667977,0.24146186196017805,False,False,BTD_VNN2,,False,False,False,False,False,False,False,False,False,False,False,pancan,0.05
4221,RHOT2_RHOT1,RHOT2,RHOT1,0.016216407382557727,0.11194646985958555,45,24.73635046106653,24.780002427378186,0.06590440295687162,False,False,RHOT1_RHOT2,,False,False,True,False,False,False,True,True,True,False,False,pancan,0.05
4222,GSK3A_GSK3B,GSK3A,GSK3B,0.17471420601583915,0.04784473446651849,43,23.209682758829214,23.091270307358652,0.35345194556260107,False,False,GSK3A_GSK3B,,True,True,True,False,False,True,False,True,True,False,False,pancan,0.05
4223,ALDOB_ALDOC,ALDOB,ALDOC,0.1362761867170141,-0.270418883375642,22,21.196516812027507,23.235038261378403,0.29885243443270304,False,False,ALDOB_ALDOC,,,,False,False,False,False,True,False,False,,,pancan,0.05
